date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
2010-01-01T00:00:00,TPCP,GHCND:BHM00078583,2088,0,0,Belize,TPCP
2010-02-01T00:00:00,TPCP,GHCND:BHM00078583,177,0,0,Belize,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BHM00078583,0,0,0,Belize,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BHM00078583,0,0,0,Belize,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BHM00078583,3254,0,0,Belize,TPCP
2010-06-01T00:00:00,TPCP,GHCND:BHM00078583,999,0,0,Belize,TPCP
2010-07-01T00:00:00,TPCP,GHCND:BHM00078583,3577,0,0,Belize,TPCP
2010-08-01T00:00:00,TPCP,GHCND:BHM00078583,1886,0,0,Belize,TPCP
2010-09-01T00:00:00,TPCP,GHCND:BHM00078583,2404,0,0,Belize,TPCP
2010-10-01T00:00:00,TPCP,GHCND:BHM00078583,1527,0,0,Belize,TPCP
2010-11-01T00:00:00,TPCP,GHCND:BHM00078583,2472,0,0,Belize,TPCP
2010-12-01T00:00:00,TPCP,GHCND:BHM00078583,680,0,0,Belize,TPCP
2011-01-01T00:00:00,TPCP,GHCND:BHM00078583,318,0,0,Belize,TPCP
2011-02-01T00:00:00,TPCP,GHCND:BHM00078583,308,0,0,Belize,TPCP
2011-03-01T00:00:00,TPCP,GHCND:BHM00078583,391,0,0,Belize,TPCP
2011-04-01T00:00:00,TPCP,GHCND:BHM00078583,20,0,0,Belize,TPCP
2011-05-01T00:00:00,TPCP,GHCND:BHM00078583,5,0,0,Belize,TPCP
2011-06-01T00:00:00,TPCP,GHCND:BHM00078583,2999,0,0,Belize,TPCP
2011-07-01T00:00:00,TPCP,GHCND:BHM00078583,2845,0,0,Belize,TPCP
2011-08-01T00:00:00,TPCP,GHCND:BHM00078583,1510,0,0,Belize,TPCP
2011-09-01T00:00:00,TPCP,GHCND:BHM00078583,3455,0,0,Belize,TPCP
2011-10-01T00:00:00,TPCP,GHCND:BHM00078583,3713,0,0,Belize,TPCP
2011-11-01T00:00:00,TPCP,GHCND:BHM00078583,470,0,0,Belize,TPCP
2011-12-01T00:00:00,TPCP,GHCND:BHM00078583,955,0,0,Belize,TPCP
2012-01-01T00:00:00,TPCP,GHCND:BHM00078583,1793,0,0,Belize,TPCP
2012-02-01T00:00:00,TPCP,GHCND:BHM00078583,471,0,0,Belize,TPCP
2012-03-01T00:00:00,TPCP,GHCND:BHM00078583,287,0,0,Belize,TPCP
2012-04-01T00:00:00,TPCP,GHCND:BHM00078583,894,0,0,Belize,TPCP
