date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
2010-01-01T00:00:00,TPCP,GHCND:CE000434730,746,0,0,"Sri Lanka",TPCP
2010-01-01T00:00:00,TPCP,GHCND:CEM00043418,474,0,0,"Sri Lanka",TPCP
2010-01-01T00:00:00,TPCP,GHCND:CEM00043424,51,0,0,"Sri Lanka",TPCP
2010-01-01T00:00:00,TPCP,GHCND:CEM00043441,856,0,0,"Sri Lanka",TPCP
2010-01-01T00:00:00,TPCP,GHCND:CEM00043466,204,0,0,"Sri Lanka",TPCP
2010-02-01T00:00:00,TPCP,GHCND:CE000434730,212,0,0,"Sri Lanka",TPCP
2010-02-01T00:00:00,TPCP,GHCND:CEM00043418,38,0,0,"Sri Lanka",TPCP
2010-02-01T00:00:00,TPCP,GHCND:CEM00043424,10,0,0,"Sri Lanka",TPCP
2010-02-01T00:00:00,TPCP,GHCND:CEM00043441,15,0,0,"Sri Lanka",TPCP
2010-02-01T00:00:00,TPCP,GHCND:CEM00043466,54,0,0,"Sri Lanka",TPCP
2010-03-01T00:00:00,TPCP,GHCND:CE000434730,979,0,0,"Sri Lanka",TPCP
2010-03-01T00:00:00,TPCP,GHCND:CEM00043418,26,0,0,"Sri Lanka",TPCP
2010-03-01T00:00:00,TPCP,GHCND:CEM00043424,43,0,0,"Sri Lanka",TPCP
2010-03-01T00:00:00,TPCP,GHCND:CEM00043441,1657,0,0,"Sri Lanka",TPCP
2010-03-01T00:00:00,TPCP,GHCND:CEM00043466,304,0,0,"Sri Lanka",TPCP
2010-04-01T00:00:00,TPCP,GHCND:CE000434730,1481,0,0,"Sri Lanka",TPCP
2010-04-01T00:00:00,TPCP,GHCND:CEM00043418,20,0,0,"Sri Lanka",TPCP
2010-04-01T00:00:00,TPCP,GHCND:CEM00043424,1317,0,0,"Sri Lanka",TPCP
2010-04-01T00:00:00,TPCP,GHCND:CEM00043441,2597,0,0,"Sri Lanka",TPCP
2010-04-01T00:00:00,TPCP,GHCND:CEM00043466,4413,0,0,"Sri Lanka",TPCP
2010-05-01T00:00:00,TPCP,GHCND:CE000434730,2616,0,0,"Sri Lanka",TPCP
2010-05-01T00:00:00,TPCP,GHCND:CEM00043418,307,0,0,"Sri Lanka",TPCP
2010-05-01T00:00:00,TPCP,GHCND:CEM00043424,654,0,0,"Sri Lanka",TPCP
