ID_VALDA,FIN_VALDA,INI_VALDA,ID_DATO,ID_UNIDAD,ID_MUN,VAL_VALDA,ID_DEPTO
2746588,2014-06-30,2014-01-01,593,7,47980,3.00000,
2746587,2014-06-30,2014-01-01,593,7,25899,5.00000,
2746586,2014-06-30,2014-01-01,593,7,25898,1.00000,
2746585,2014-06-30,2014-01-01,593,7,76895,10.00000,
2746584,2014-06-30,2014-01-01,593,7,05895,7.00000,
2746583,2014-06-30,2014-01-01,593,7,68895,1.00000,
2746582,2014-06-30,2014-01-01,593,7,76892,35.00000,
2746581,2014-06-30,2014-01-01,593,7,76890,6.00000,
2746580,2014-06-30,2014-01-01,593,7,85001,18.00000,
2746579,2014-06-30,2014-01-01,593,7,05893,3.00000,
2746578,2014-06-30,2014-01-01,593,7,05887,13.00000,
2746577,2014-06-30,2014-01-01,593,7,25885,1.00000,
2746576,2014-06-30,2014-01-01,593,7,17877,1.00000,
2746575,2014-06-30,2014-01-01,593,7,50711,8.00000,
2746574,2014-06-30,2014-01-01,593,7,50001,70.00000,
2746573,2014-06-30,2014-01-01,593,7,85440,1.00000,
2746572,2014-06-30,2014-01-01,593,7,44874,2.00000,
2746571,2014-06-30,2014-01-01,593,7,17873,4.00000,
2746570,2014-06-30,2014-01-01,593,7,86885,5.00000,
2746569,2014-06-30,2014-01-01,593,7,19845,3.00000,
2746568,2014-06-30,2014-01-01,593,7,54874,12.00000,
2746567,2014-06-30,2014-01-01,593,7,25843,6.00000,
2746566,2014-06-30,2014-01-01,593,7,76869,1.00000,
2746565,2014-06-30,2014-01-01,593,7,17867,1.00000,
2746564,2014-06-30,2014-01-01,593,7,05861,1.00000,
2746563,2014-06-30,2014-01-01,593,7,25506,1.00000,
2746562,2014-06-30,2014-01-01,593,7,68861,2.00000,
2746561,2014-06-30,2014-01-01,593,7,18860,3.00000,
2746560,2014-06-30,2014-01-01,593,7,20001,39.00000,
2746559,2014-06-30,2014-01-01,593,7,86865,3.00000,
2746558,2014-06-30,2014-01-01,593,7,68855,1.00000,
2746557,2014-06-30,2014-01-01,593,7,05847,3.00000,
2746556,2014-06-30,2014-01-01,593,7,44847,3.00000,
2746555,2014-06-30,2014-01-01,593,7,27810,1.00000,
2746554,2014-06-30,2014-01-01,593,7,25845,1.00000,
2746553,2014-06-30,2014-01-01,593,7,76845,2.00000,
2746552,2014-06-30,2014-01-01,593,7,15839,1.00000,
2746551,2014-06-30,2014-01-01,593,7,05837,24.00000,
2746550,2014-06-30,2014-01-01,593,7,13838,2.00000,
2746549,2014-06-30,2014-01-01,593,7,13836,9.00000,
2746548,2014-06-30,2014-01-01,593,7,52838,4.00000,
2746547,2014-06-30,2014-01-01,593,7,15001,5.00000,
2746546,2014-06-30,2014-01-01,593,7,76834,65.00000,
2746545,2014-06-30,2014-01-01,593,7,08832,1.00000,
2746544,2014-06-30,2014-01-01,593,7,76828,4.00000,
2746543,2014-06-30,2014-01-01,593,7,85430,1.00000,
2746542,2014-06-30,2014-01-01,593,7,76823,1.00000,
2746541,2014-06-30,2014-01-01,593,7,19821,3.00000,
2746540,2014-06-30,2014-01-01,593,7,13810,7.00000,
2746539,2014-06-30,2014-01-01,593,7,19809,1.00000,
2746538,2014-06-30,2014-01-01,593,7,19807,2.00000,
2746537,2014-06-30,2014-01-01,593,7,41807,1.00000,
2746536,2014-06-30,2014-01-01,593,7,23807,1.00000,
2746535,2014-06-30,2014-01-01,593,7,54810,16.00000,
2746534,2014-06-30,2014-01-01,593,7,54800,10.00000,
2746533,2014-06-30,2014-01-01,593,7,41799,2.00000,
2746532,2014-06-30,2014-01-01,593,7,85410,2.00000,
2746531,2014-06-30,2014-01-01,593,7,05790,5.00000,
2746530,2014-06-30,2014-01-01,593,7,52788,1.00000,
2746529,2014-06-30,2014-01-01,593,7,52786,2.00000,
2746528,2014-06-30,2014-01-01,593,7,81794,31.00000,
2746527,2014-06-30,2014-01-01,593,7,85400,2.00000,
2746526,2014-06-30,2014-01-01,593,7,27787,1.00000,
2746525,2014-06-30,2014-01-01,593,7,17777,1.00000,
2746524,2014-06-30,2014-01-01,593,7,25772,1.00000,
2746523,2014-06-30,2014-01-01,593,7,73770,1.00000,
2746522,2014-06-30,2014-01-01,593,7,68770,1.00000,
2746521,2014-06-30,2014-01-01,593,7,15764,1.00000,
2746520,2014-06-30,2014-01-01,593,7,08758,41.00000,
2746519,2014-06-30,2014-01-01,593,7,18756,1.00000,
2746518,2014-06-30,2014-01-01,593,7,15759,5.00000,
2746517,2014-06-30,2014-01-01,593,7,25754,111.00000,
2746516,2014-06-30,2014-01-01,593,7,47745,4.00000,
