date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
2010-01-01T00:00:00,TPCP,GHCND:BN000005344,0,0,0,Benin,TPCP
2010-02-01T00:00:00,TPCP,GHCND:BN000005344,23,0,0,Benin,TPCP
2010-02-01T00:00:00,TPCP,GHCND:BNM00065338,330,0,0,Benin,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BN000005319,0,0,0,Benin,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BN000005344,1171,0,0,Benin,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BN000065335,719,0,0,Benin,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BNM00065330,85,0,0,Benin,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BNM00065338,610,0,0,Benin,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BN000005319,876,0,0,Benin,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BN000005344,201,0,0,Benin,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BN000065306,51,0,0,Benin,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BN000065335,490,0,0,Benin,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BNM00065330,1313,0,0,Benin,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BNM00065338,589,0,0,Benin,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BN000005319,1228,0,0,Benin,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BN000005344,1961,0,0,Benin,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BN000065306,659,0,0,Benin,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BN000065335,1188,0,0,Benin,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BNM00065330,1365,0,0,Benin,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BNM00065338,685,0,0,Benin,TPCP
2010-06-01T00:00:00,TPCP,GHCND:BN000005319,978,0,0,Benin,TPCP
2010-06-01T00:00:00,TPCP,GHCND:BN000005344,5506,0,0,Benin,TPCP
2010-06-01T00:00:00,TPCP,GHCND:BN000065306,1039,0,0,Benin,TPCP
2010-06-01T00:00:00,TPCP,GHCND:BN000065335,523,0,0,Benin,TPCP
2010-06-01T00:00:00,TPCP,GHCND:BNM00065330,2260,0,0,Benin,TPCP
2010-06-01T00:00:00,TPCP,GHCND:BNM00065338,180,0,0,Benin,TPCP
2010-07-01T00:00:00,TPCP,GHCND:BN000005319,906,0,0,Benin,TPCP
2010-07-01T00:00:00,TPCP,GHCND:BN000005344,2913,0,0,Benin,TPCP
2010-07-01T00:00:00,TPCP,GHCND:BN000065306,630,0,0,Benin,TPCP
2010-07-01T00:00:00,TPCP,GHCND:BN000065335,947,0,0,Benin,TPCP
2010-07-01T00:00:00,TPCP,GHCND:BNM00065330,1402,0,0,Benin,TPCP
2010-07-01T00:00:00,TPCP,GHCND:BNM00065338,1423,0,0,Benin,TPCP
2010-08-01T00:00:00,TPCP,GHCND:BN000005319,2436,0,0,Benin,TPCP
2010-08-01T00:00:00,TPCP,GHCND:BN000005344,479,0,0,Benin,TPCP
2010-08-01T00:00:00,TPCP,GHCND:BN000065306,2750,0,0,Benin,TPCP
2010-08-01T00:00:00,TPCP,GHCND:BN000065335,2729,0,0,Benin,TPCP
2010-08-01T00:00:00,TPCP,GHCND:BNM00065330,2171,0,0,Benin,TPCP
2010-08-01T00:00:00,TPCP,GHCND:BNM00065338,1143,0,0,Benin,TPCP
2010-09-01T00:00:00,TPCP,GHCND:BN000005319,3574,0,0,Benin,TPCP
2010-09-01T00:00:00,TPCP,GHCND:BN000005344,1542,0,0,Benin,TPCP
2010-09-01T00:00:00,TPCP,GHCND:BN000065306,878,0,0,Benin,TPCP
2010-09-01T00:00:00,TPCP,GHCND:BN000065335,1983,0,0,Benin,TPCP
2010-09-01T00:00:00,TPCP,GHCND:BNM00065330,2823,0,0,Benin,TPCP
2010-09-01T00:00:00,TPCP,GHCND:BNM00065338,2146,0,0,Benin,TPCP
2010-10-01T00:00:00,TPCP,GHCND:BN000005319,1443,0,0,Benin,TPCP
2010-10-01T00:00:00,TPCP,GHCND:BN000005344,1562,0,0,Benin,TPCP
2010-10-01T00:00:00,TPCP,GHCND:BN000065306,1918,0,0,Benin,TPCP
2010-10-01T00:00:00,TPCP,GHCND:BN000065335,1514,0,0,Benin,TPCP
2010-10-01T00:00:00,TPCP,GHCND:BNM00065330,618,0,0,Benin,TPCP
2010-10-01T00:00:00,TPCP,GHCND:BNM00065338,1157,0,0,Benin,TPCP
2010-11-01T00:00:00,TPCP,GHCND:BN000005319,10,0,0,Benin,TPCP
2010-11-01T00:00:00,TPCP,GHCND:BN000005344,1184,0,0,Benin,TPCP
2010-11-01T00:00:00,TPCP,GHCND:BN000065335,490,0,0,Benin,TPCP
2010-11-01T00:00:00,TPCP,GHCND:BNM00065330,142,0,0,Benin,TPCP
2010-11-01T00:00:00,TPCP,GHCND:BNM00065338,865,0,0,Benin,TPCP
2010-12-01T00:00:00,TPCP,GHCND:BN000005344,0,0,0,Benin,TPCP
2010-12-01T00:00:00,TPCP,GHCND:BN000065335,0,0,0,Benin,TPCP
2011-02-01T00:00:00,TPCP,GHCND:BN000005319,61,0,0,Benin,TPCP
2011-02-01T00:00:00,TPCP,GHCND:BN000005344,1849,0,0,Benin,TPCP
2011-02-01T00:00:00,TPCP,GHCND:BN000065306,10,0,0,Benin,TPCP
