date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
2010-01-01T00:00:00,TPCP,GHCND:IT000016090,56,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:IT000016134,192,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:IT000016320,386,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:IT000160220,5,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:IT000162240,1156,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:IT000162580,560,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016008,30,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016033,66,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016061,431,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016088,531,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016098,557,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016148,746,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016149,1079,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016158,940,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016179,2144,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016206,1123,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016245,925,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016252,731,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016253,1500,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016280,1269,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016325,668,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016344,2604,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016360,96,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016400,986,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016420,1155,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016429,888,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016450,1681,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016480,1248,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITM00016546,1815,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:ITW00033126,1481,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:SIE00115106,711,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:SIE00115206,534,0,0,Italy,TPCP
2010-01-01T00:00:00,TPCP,GHCND:SZ000006717,1444,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:IT000016090,842,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:IT000016134,101,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:IT000016320,795,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:IT000160220,81,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:IT000162240,955,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:IT000162580,629,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016008,89,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016033,222,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016061,658,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016088,1028,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016098,1164,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016148,565,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016149,860,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016158,584,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016179,1630,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016206,658,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016245,1099,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016252,850,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016253,1262,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016280,1586,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016325,603,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016344,2537,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016400,768,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016420,1544,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016429,564,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016450,833,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016480,368,0,0,Italy,TPCP
2010-02-01T00:00:00,TPCP,GHCND:ITM00016546,736,0,0,Italy,TPCP
