date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
2010-01-01T00:00:00,TPCP,GHCND:CSM00078762,15,0,0,"Costa Rica",TPCP
2010-02-01T00:00:00,TPCP,GHCND:CSM00078762,122,0,0,"Costa Rica",TPCP
2010-03-01T00:00:00,TPCP,GHCND:CSM00078762,40,0,0,"Costa Rica",TPCP
2010-04-01T00:00:00,TPCP,GHCND:CS000078774,1080,0,0,"Costa Rica",TPCP
2010-04-01T00:00:00,TPCP,GHCND:CSM00078762,818,0,0,"Costa Rica",TPCP
2010-05-01T00:00:00,TPCP,GHCND:CS000078774,2622,0,0,"Costa Rica",TPCP
2010-05-01T00:00:00,TPCP,GHCND:CSM00078762,2183,0,0,"Costa Rica",TPCP
2010-06-01T00:00:00,TPCP,GHCND:CS000078774,2003,0,0,"Costa Rica",TPCP
2010-06-01T00:00:00,TPCP,GHCND:CSM00078762,2002,0,0,"Costa Rica",TPCP
2010-07-01T00:00:00,TPCP,GHCND:CS000078774,3464,0,0,"Costa Rica",TPCP
2010-07-01T00:00:00,TPCP,GHCND:CSM00078762,2246,0,0,"Costa Rica",TPCP
2010-08-01T00:00:00,TPCP,GHCND:CS000078774,3125,0,0,"Costa Rica",TPCP
2010-08-01T00:00:00,TPCP,GHCND:CSM00078762,1384,0,0,"Costa Rica",TPCP
2010-09-01T00:00:00,TPCP,GHCND:CS000078774,2383,0,0,"Costa Rica",TPCP
2010-09-01T00:00:00,TPCP,GHCND:CSM00078762,6049,0,0,"Costa Rica",TPCP
2010-10-01T00:00:00,TPCP,GHCND:CS000078774,761,0,0,"Costa Rica",TPCP
2010-10-01T00:00:00,TPCP,GHCND:CSM00078762,2170,0,0,"Costa Rica",TPCP
2010-11-01T00:00:00,TPCP,GHCND:CS000078774,1069,0,0,"Costa Rica",TPCP
2010-11-01T00:00:00,TPCP,GHCND:CSM00078762,3051,0,0,"Costa Rica",TPCP
2010-12-01T00:00:00,TPCP,GHCND:CS000078774,10,0,0,"Costa Rica",TPCP
2010-12-01T00:00:00,TPCP,GHCND:CSM00078762,615,0,0,"Costa Rica",TPCP
