date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
2010-01-01T00:00:00,TPCP,GHCND:BC000068032,2138,0,0,Botswana,TPCP
2010-01-01T00:00:00,TPCP,GHCND:BC004612080,760,0,0,Botswana,TPCP
2010-01-01T00:00:00,TPCP,GHCND:BC008382520,2093,0,0,Botswana,TPCP
2010-01-01T00:00:00,TPCP,GHCND:BC008948490,437,0,0,Botswana,TPCP
2010-01-01T00:00:00,TPCP,GHCND:BC012192590,1390,0,0,Botswana,TPCP
2010-01-01T00:00:00,TPCP,GHCND:BCM00068030,2004,0,0,Botswana,TPCP
2010-02-01T00:00:00,TPCP,GHCND:BC000068032,1459,0,0,Botswana,TPCP
2010-02-01T00:00:00,TPCP,GHCND:BC004612080,23,0,0,Botswana,TPCP
2010-02-01T00:00:00,TPCP,GHCND:BC008382520,1688,0,0,Botswana,TPCP
2010-02-01T00:00:00,TPCP,GHCND:BC008948490,712,0,0,Botswana,TPCP
2010-02-01T00:00:00,TPCP,GHCND:BC012192590,730,0,0,Botswana,TPCP
2010-02-01T00:00:00,TPCP,GHCND:BCM00068030,1254,0,0,Botswana,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BC000068032,541,0,0,Botswana,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BC004612080,305,0,0,Botswana,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BC008382520,1014,0,0,Botswana,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BC008948490,411,0,0,Botswana,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BC012192590,567,0,0,Botswana,TPCP
2010-03-01T00:00:00,TPCP,GHCND:BCM00068030,688,0,0,Botswana,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BC000068032,652,0,0,Botswana,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BC004612080,55,0,0,Botswana,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BC008382520,841,0,0,Botswana,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BC008948490,779,0,0,Botswana,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BC012192590,391,0,0,Botswana,TPCP
2010-04-01T00:00:00,TPCP,GHCND:BCM00068030,786,0,0,Botswana,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BC004612080,9,0,0,Botswana,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BC008382520,51,0,0,Botswana,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BC008948490,71,0,0,Botswana,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BC012192590,0,0,0,Botswana,TPCP
2010-05-01T00:00:00,TPCP,GHCND:BCM00068030,51,0,0,Botswana,TPCP
2010-06-01T00:00:00,TPCP,GHCND:BC008948490,46,0,0,Botswana,TPCP
2010-07-01T00:00:00,TPCP,GHCND:BC004612080,5,0,0,Botswana,TPCP
2010-10-01T00:00:00,TPCP,GHCND:BC000068032,0,0,0,Botswana,TPCP
2010-10-01T00:00:00,TPCP,GHCND:BC008948490,86,0,0,Botswana,TPCP
