ID_VALDA,FIN_VALDA,INI_VALDA,ID_DATO,ID_UNIDAD,ID_MUN,VAL_VALDA,ID_DEPTO
2564231,2013-02-03,2012-01-01,645,2,,32688.00000,00
2564230,2013-02-03,2012-01-01,645,2,,10.00000,91
2564229,2013-02-03,2012-01-01,645,2,,12.00000,94
2564228,2013-02-03,2012-01-01,645,2,,20.00000,97
2564227,2013-02-03,2012-01-01,645,2,,24.00000,63
2564226,2013-02-03,2012-01-01,645,2,,31.00000,08
2564225,2013-02-03,2012-01-01,645,2,,51.00000,11
2564224,2013-02-03,2012-01-01,645,2,,61.00000,66
2564223,2013-02-03,2012-01-01,645,2,,155.00000,15
2564222,2013-02-03,2012-01-01,645,2,,223.00000,44
2564221,2013-02-03,2012-01-01,645,2,,229.00000,85
2564220,2013-02-03,2012-01-01,645,2,,297.00000,17
2564219,2013-02-03,2012-01-01,645,2,,298.00000,99
2564218,2013-02-03,2012-01-01,645,2,,338.00000,81
2564217,2013-02-03,2012-01-01,645,2,,342.00000,41
2564216,2013-02-03,2012-01-01,645,2,,401.00000,95
2564215,2013-02-03,2012-01-01,645,2,,454.00000,25
2564214,2013-02-03,2012-01-01,645,2,,598.00000,27
2564213,2013-02-03,2012-01-01,645,2,,644.00000,19
2564212,2013-02-03,2012-01-01,645,2,,830.00000,18
2564211,2013-02-03,2012-01-01,645,2,,1041.00000,76
2564210,2013-02-03,2012-01-01,645,2,,1139.00000,68
2564209,2013-02-03,2012-01-01,645,2,,1332.00000,70
2564208,2013-02-03,2012-01-01,645,2,,1425.00000,23
2564207,2013-02-03,2012-01-01,645,2,,1517.00000,86
2564206,2013-02-03,2012-01-01,645,2,,1593.00000,52
2564205,2013-02-03,2012-01-01,645,2,,1807.00000,47
2564204,2013-02-03,2012-01-01,645,2,,1821.00000,54
2564203,2013-02-03,2012-01-01,645,2,,2299.00000,50
2564202,2013-02-03,2012-01-01,645,2,,2608.00000,73
2564201,2013-02-03,2012-01-01,645,2,,2726.00000,20
2564200,2013-02-03,2012-01-01,645,2,,3250.00000,13
2564199,2013-02-03,2012-01-01,645,2,,5112.00000,05
2564198,2012-12-28,2012-01-01,645,2,,31111.00000,00
2564197,2012-12-28,2012-01-01,645,2,,10.00000,91
2564196,2012-12-28,2012-01-01,645,2,,12.00000,94
2564195,2012-12-28,2012-01-01,645,2,,20.00000,97
2564194,2012-12-28,2012-01-01,645,2,,21.00000,63
2564193,2012-12-28,2012-01-01,645,2,,31.00000,08
2564192,2012-12-28,2012-01-01,645,2,,47.00000,11
2564191,2012-12-28,2012-01-01,645,2,,54.00000,66
2564190,2012-12-28,2012-01-01,645,2,,115.00000,15
2564189,2012-12-28,2012-01-01,645,2,,211.00000,85
2564188,2012-12-28,2012-01-01,645,2,,218.00000,44
2564187,2012-12-28,2012-01-01,645,2,,276.00000,99
2564186,2012-12-28,2012-01-01,645,2,,281.00000,17
2564185,2012-12-28,2012-01-01,645,2,,321.00000,81
2564184,2012-12-28,2012-01-01,645,2,,329.00000,41
2564183,2012-12-28,2012-01-01,645,2,,372.00000,95
2564182,2012-12-28,2012-01-01,645,2,,433.00000,25
2564181,2012-12-28,2012-01-01,645,2,,536.00000,27
2564180,2012-12-28,2012-01-01,645,2,,623.00000,19
2564179,2012-12-28,2012-01-01,645,2,,784.00000,18
2564178,2012-12-28,2012-01-01,645,2,,1007.00000,76
2564177,2012-12-28,2012-01-01,645,2,,1100.00000,68
2564176,2012-12-28,2012-01-01,645,2,,1288.00000,70
2564175,2012-12-28,2012-01-01,645,2,,1368.00000,23
2564174,2012-12-28,2012-01-01,645,2,,1466.00000,86
2564173,2012-12-28,2012-01-01,645,2,,1557.00000,52
2564172,2012-12-28,2012-01-01,645,2,,1640.00000,54
2564171,2012-12-28,2012-01-01,645,2,,1708.00000,47
2564170,2012-12-28,2012-01-01,645,2,,2156.00000,50
2564169,2012-12-28,2012-01-01,645,2,,2498.00000,73
2564168,2012-12-28,2012-01-01,645,2,,2697.00000,20
2564167,2012-12-28,2012-01-01,645,2,,3094.00000,13
2564166,2012-12-28,2012-01-01,645,2,,4838.00000,05
2564165,2012-10-01,2012-01-01,645,2,,23199.00000,00
2564164,2012-10-01,2012-01-01,645,2,,6.00000,91
2564163,2012-10-01,2012-01-01,645,2,,7.00000,97
2564162,2012-10-01,2012-01-01,645,2,,9.00000,94
2564161,2012-10-01,2012-01-01,645,2,,17.00000,63
2564160,2012-10-01,2012-01-01,645,2,,29.00000,08
2564159,2012-10-01,2012-01-01,645,2,,36.00000,66
2564158,2012-10-01,2012-01-01,645,2,,40.00000,11
2564157,2012-10-01,2012-01-01,645,2,,73.00000,15
2564156,2012-10-01,2012-01-01,645,2,,148.00000,99
2564155,2012-10-01,2012-01-01,645,2,,167.00000,85
2564154,2012-10-01,2012-01-01,645,2,,181.00000,17
2564153,2012-10-01,2012-01-01,645,2,,195.00000,44
2564152,2012-10-01,2012-01-01,645,2,,222.00000,95
2564151,2012-10-01,2012-01-01,645,2,,232.00000,81
2564150,2012-10-01,2012-01-01,645,2,,258.00000,41
2564149,2012-10-01,2012-01-01,645,2,,326.00000,25
2564148,2012-10-01,2012-01-01,645,2,,333.00000,27
2564147,2012-10-01,2012-01-01,645,2,,512.00000,19
2564146,2012-10-01,2012-01-01,645,2,,646.00000,18
2564145,2012-10-01,2012-01-01,645,2,,759.00000,76
2564144,2012-10-01,2012-01-01,645,2,,798.00000,68
2564143,2012-10-01,2012-01-01,645,2,,1061.00000,23
2564142,2012-10-01,2012-01-01,645,2,,1065.00000,70
2564141,2012-10-01,2012-01-01,645,2,,1113.00000,54
2564140,2012-10-01,2012-01-01,645,2,,1186.00000,86
2564139,2012-10-01,2012-01-01,645,2,,1199.00000,52
2564138,2012-10-01,2012-01-01,645,2,,1346.00000,47
2564137,2012-10-01,2012-01-01,645,2,,1522.00000,50
