ID_VALDA,FIN_VALDA,INI_VALDA,ID_DATO,ID_UNIDAD,ID_MUN,VAL_VALDA,ID_DEPTO
2745143,2014-06-30,2014-01-01,653,7,68572,1.00000,
2745142,2014-06-30,2014-01-01,653,7,66572,1.00000,
2745141,2014-06-30,2014-01-01,653,7,52560,1.00000,
2745140,2014-06-30,2014-01-01,653,7,19001,2.00000,
2745139,2014-06-30,2014-01-01,653,7,73555,3.00000,
2745138,2014-06-30,2014-01-01,653,7,41551,1.00000,
2745137,2014-06-30,2014-01-01,653,7,66001,8.00000,
2745136,2014-06-30,2014-01-01,653,7,19532,2.00000,
2745135,2014-06-30,2014-01-01,653,7,52001,2.00000,
2745134,2014-06-30,2014-01-01,653,7,76520,8.00000,
2745133,2014-06-30,2014-01-01,653,7,41524,1.00000,
2745132,2014-06-30,2014-01-01,653,7,54498,1.00000,
2745131,2014-06-30,2014-01-01,653,7,17495,1.00000,
2745130,2014-06-30,2014-01-01,653,7,41001,2.00000,
2745129,2014-06-30,2014-01-01,653,7,17486,1.00000,
2745128,2014-06-30,2014-01-01,653,7,25473,1.00000,
2745127,2014-06-30,2014-01-01,653,7,23001,3.00000,
2745126,2014-06-30,2014-01-01,653,7,63470,1.00000,
2745125,2014-06-30,2014-01-01,653,7,23466,1.00000,
2745124,2014-06-30,2014-01-01,653,7,50330,1.00000,
2745123,2014-06-30,2014-01-01,653,7,05001,32.00000,
2745122,2014-06-30,2014-01-01,653,7,17444,1.00000,
2745121,2014-06-30,2014-01-01,653,7,17001,1.00000,
2745120,2014-06-30,2014-01-01,653,7,20443,1.00000,
2745119,2014-06-30,2014-01-01,653,7,08436,1.00000,
2745118,2014-06-30,2014-01-01,653,7,08433,1.00000,
2745117,2014-06-30,2014-01-01,653,7,27413,2.00000,
2745116,2014-06-30,2014-01-01,653,7,68385,1.00000,
2745115,2014-06-30,2014-01-01,653,7,66400,4.00000,
2745114,2014-06-30,2014-01-01,653,7,50370,3.00000,
2745113,2014-06-30,2014-01-01,653,7,76400,2.00000,
2745112,2014-06-30,2014-01-01,653,7,63401,1.00000,
2745111,2014-06-30,2014-01-01,653,7,20621,1.00000,
2745110,2014-06-30,2014-01-01,653,7,18410,1.00000,
2745109,2014-06-30,2014-01-01,653,7,20383,1.00000,
2745108,2014-06-30,2014-01-01,653,7,52356,1.00000,
2745107,2014-06-30,2014-01-01,653,7,73001,6.00000,
2745106,2014-06-30,2014-01-01,653,7,73347,1.00000,
2745105,2014-06-30,2014-01-01,653,7,54344,1.00000,
2745104,2014-06-30,2014-01-01,653,7,25320,1.00000,
2745103,2014-06-30,2014-01-01,653,7,76111,2.00000,
2745102,2014-06-30,2014-01-01,653,7,50313,1.00000,
2745101,2014-06-30,2014-01-01,653,7,68307,2.00000,
2745100,2014-06-30,2014-01-01,653,7,25307,2.00000,
2745099,2014-06-30,2014-01-01,653,7,25290,2.00000,
2745098,2014-06-30,2014-01-01,653,7,25286,1.00000,
2745097,2014-06-30,2014-01-01,653,7,68276,1.00000,
2745096,2014-06-30,2014-01-01,653,7,76275,1.00000,
2745095,2014-06-30,2014-01-01,653,7,18001,3.00000,
2745094,2014-06-30,2014-01-01,653,7,73275,1.00000,
2745093,2014-06-30,2014-01-01,653,7,54261,1.00000,
2745092,2014-06-30,2014-01-01,653,7,25260,1.00000,
2745091,2014-06-30,2014-01-01,653,7,47268,1.00000,
2745090,2014-06-30,2014-01-01,653,7,76248,2.00000,
2745089,2014-06-30,2014-01-01,653,7,47245,1.00000,
2745088,2014-06-30,2014-01-01,653,7,15238,1.00000,
2745087,2014-06-30,2014-01-01,653,7,66170,1.00000,
2745086,2014-06-30,2014-01-01,653,7,76233,1.00000,
2745085,2014-06-30,2014-01-01,653,7,54001,9.00000,
2745084,2014-06-30,2014-01-01,653,7,70215,1.00000,
2745083,2014-06-30,2014-01-01,653,7,25200,1.00000,
2745082,2014-06-30,2014-01-01,653,7,47189,1.00000,
2745081,2014-06-30,2014-01-01,653,7,47170,1.00000,
2745080,2014-06-30,2014-01-01,653,7,17174,1.00000,
2745079,2014-06-30,2014-01-01,653,7,15172,1.00000,
2745078,2014-06-30,2014-01-01,653,7,05172,1.00000,
2745077,2014-06-30,2014-01-01,653,7,73168,1.00000,
2745076,2014-06-30,2014-01-01,653,7,23162,1.00000,
2745075,2014-06-30,2014-01-01,653,7,76147,2.00000,
2745074,2014-06-30,2014-01-01,653,7,13001,10.00000,
2745073,2014-06-30,2014-01-01,653,7,76130,1.00000,
2745072,2014-06-30,2014-01-01,653,7,05134,1.00000,
2745071,2014-06-30,2014-01-01,653,7,05129,2.00000,
2745070,2014-06-30,2014-01-01,653,7,63130,1.00000,
2745069,2014-06-30,2014-01-01,653,7,95015,1.00000,
2745068,2014-06-30,2014-01-01,653,7,25126,1.00000,
2745067,2014-06-30,2014-01-01,653,7,76113,1.00000,
2745066,2014-06-30,2014-01-01,653,7,76109,8.00000,
2745065,2014-06-30,2014-01-01,653,7,68001,5.00000,
2745064,2014-06-30,2014-01-01,653,7,05107,1.00000,
2745063,2014-06-30,2014-01-01,653,7,76100,2.00000,
2745062,2014-06-30,2014-01-01,653,7,11001,60.00000,
2745061,2014-06-30,2014-01-01,653,7,05088,2.00000,
2745060,2014-06-30,2014-01-01,653,7,08001,11.00000,
2745059,2014-06-30,2014-01-01,653,7,68081,5.00000,
2745058,2014-06-30,2014-01-01,653,7,68077,1.00000,
2745057,2014-06-30,2014-01-01,653,7,05079,4.00000,
2745056,2014-06-30,2014-01-01,653,7,52079,3.00000,
2745055,2014-06-30,2014-01-01,653,7,08078,1.00000,
2745054,2014-06-30,2014-01-01,653,7,63001,1.00000,
2745053,2014-06-30,2014-01-01,653,7,05045,2.00000,
2745052,2014-06-30,2014-01-01,653,7,17042,1.00000,
2745051,2014-06-30,2014-01-01,653,7,05034,4.00000,
2745050,2014-06-30,2014-01-01,653,7,20013,1.00000,
2745199,2014-06-30,2014-01-01,653,7,25899,2.00000,
2745198,2014-06-30,2014-01-01,653,7,76895,1.00000,
2745197,2014-06-30,2014-01-01,653,7,76892,3.00000,
2745196,2014-06-30,2014-01-01,653,7,85001,3.00000,
2745195,2014-06-30,2014-01-01,653,7,05887,3.00000,
2745194,2014-06-30,2014-01-01,653,7,50711,3.00000,
2745193,2014-06-30,2014-01-01,653,7,50001,8.00000,
2745192,2014-06-30,2014-01-01,653,7,85440,1.00000,
2745191,2014-06-30,2014-01-01,653,7,44874,1.00000,
2745190,2014-06-30,2014-01-01,653,7,17873,2.00000,
2745189,2014-06-30,2014-01-01,653,7,86885,1.00000,
2745188,2014-06-30,2014-01-01,653,7,54874,4.00000,
2745187,2014-06-30,2014-01-01,653,7,18860,1.00000,
2745186,2014-06-30,2014-01-01,653,7,20001,3.00000,
2745185,2014-06-30,2014-01-01,653,7,05847,1.00000,
2745184,2014-06-30,2014-01-01,653,7,44847,1.00000,
2745183,2014-06-30,2014-01-01,653,7,05837,2.00000,
2745182,2014-06-30,2014-01-01,653,7,13836,1.00000,
2745181,2014-06-30,2014-01-01,653,7,76834,8.00000,
2745180,2014-06-30,2014-01-01,653,7,76828,1.00000,
2745179,2014-06-30,2014-01-01,653,7,19821,2.00000,
2745178,2014-06-30,2014-01-01,653,7,81794,7.00000,
2745177,2014-06-30,2014-01-01,653,7,08758,5.00000,
2745176,2014-06-30,2014-01-01,653,7,25754,13.00000,
2745175,2014-06-30,2014-01-01,653,7,47745,2.00000,
2745174,2014-06-30,2014-01-01,653,7,70001,1.00000,
2745173,2014-06-30,2014-01-01,653,7,25743,2.00000,
2745172,2014-06-30,2014-01-01,653,7,76736,1.00000,
2745171,2014-06-30,2014-01-01,653,7,76001,41.00000,
2745170,2014-06-30,2014-01-01,653,7,19698,2.00000,
2745169,2014-06-30,2014-01-01,653,7,05042,1.00000,
2745168,2014-06-30,2014-01-01,653,7,05686,1.00000,
2745167,2014-06-30,2014-01-01,653,7,66682,2.00000,
2745166,2014-06-30,2014-01-01,653,7,47001,6.00000,
2745165,2014-06-30,2014-01-01,653,7,18753,1.00000,
2745164,2014-06-30,2014-01-01,653,7,70713,1.00000,
2745163,2014-06-30,2014-01-01,653,7,50689,1.00000,
2745162,2014-06-30,2014-01-01,653,7,95001,4.00000,
2745161,2014-06-30,2014-01-01,653,7,23682,1.00000,
2745160,2014-06-30,2014-01-01,653,7,25658,1.00000,
2745159,2014-06-30,2014-01-01,653,7,88001,1.00000,
2745158,2014-06-30,2014-01-01,653,7,52835,3.00000,
2745157,2014-06-30,2014-01-01,653,7,05615,2.00000,
2745156,2014-06-30,2014-01-01,653,7,44001,3.00000,
2745155,2014-06-30,2014-01-01,653,7,73616,1.00000,
2745154,2014-06-30,2014-01-01,653,7,76606,2.00000,
2745153,2014-06-30,2014-01-01,653,7,63594,1.00000,
2745152,2014-06-30,2014-01-01,653,7,27001,6.00000,
2745151,2014-06-30,2014-01-01,653,7,73585,1.00000,
2745150,2014-06-30,2014-01-01,653,7,19573,1.00000,
2745149,2014-06-30,2014-01-01,653,7,54553,2.00000,
2745148,2014-06-30,2014-01-01,653,7,23580,1.00000,
2745147,2014-06-30,2014-01-01,653,7,08573,1.00000,
2745146,2014-06-30,2014-01-01,653,7,15572,1.00000,
2745145,2014-06-30,2014-01-01,653,7,05579,1.00000,
2745144,2014-06-30,2014-01-01,653,7,86568,7.00000,
2465385,2012-12-31,2012-01-01,653,7,91001,1.00000,
2465386,2012-12-31,2012-01-01,653,7,05002,0.00000,
2465387,2012-12-31,2012-01-01,653,7,05030,0.00000,
2465388,2012-12-31,2012-01-01,653,7,05034,4.00000,
2465389,2012-12-31,2012-01-01,653,7,05036,1.00000,
2465390,2012-12-31,2012-01-01,653,7,05040,1.00000,
2465391,2012-12-31,2012-01-01,653,7,05045,2.00000,
2465392,2012-12-31,2012-01-01,653,7,05079,2.00000,
2465393,2012-12-31,2012-01-01,653,7,05088,3.00000,
2465394,2012-12-31,2012-01-01,653,7,05107,0.00000,
2465395,2012-12-31,2012-01-01,653,7,05113,0.00000,
2465396,2012-12-31,2012-01-01,653,7,05120,1.00000,
2465397,2012-12-31,2012-01-01,653,7,05129,3.00000,
2465398,2012-12-31,2012-01-01,653,7,05147,0.00000,
2465399,2012-12-31,2012-01-01,653,7,05154,1.00000,
2465400,2012-12-31,2012-01-01,653,7,05172,1.00000,
2465401,2012-12-31,2012-01-01,653,7,05101,0.00000,
2465402,2012-12-31,2012-01-01,653,7,05209,0.00000,
2465403,2012-12-31,2012-01-01,653,7,05212,3.00000,
2465404,2012-12-31,2012-01-01,653,7,05234,0.00000,
2465405,2012-12-31,2012-01-01,653,7,05237,0.00000,
2465406,2012-12-31,2012-01-01,653,7,05250,3.00000,
2465407,2012-12-31,2012-01-01,653,7,05266,8.00000,
2465408,2012-12-31,2012-01-01,653,7,05282,0.00000,
2465409,2012-12-31,2012-01-01,653,7,05284,0.00000,
2465410,2012-12-31,2012-01-01,653,7,05308,1.00000,
2465411,2012-12-31,2012-01-01,653,7,05310,0.00000,
2465412,2012-12-31,2012-01-01,653,7,05313,0.00000,
2465413,2012-12-31,2012-01-01,653,7,05360,10.00000,
2465414,2012-12-31,2012-01-01,653,7,05361,2.00000,
2465415,2012-12-31,2012-01-01,653,7,05376,0.00000,
2465416,2012-12-31,2012-01-01,653,7,05380,1.00000,
2465417,2012-12-31,2012-01-01,653,7,05390,0.00000,
2465418,2012-12-31,2012-01-01,653,7,05440,0.00000,
2465419,2012-12-31,2012-01-01,653,7,05001,89.00000,
2465420,2012-12-31,2012-01-01,653,7,05480,4.00000,
2465421,2012-12-31,2012-01-01,653,7,05495,1.00000,
2465422,2012-12-31,2012-01-01,653,7,05579,3.00000,
2465423,2012-12-31,2012-01-01,653,7,05591,0.00000,
2465424,2012-12-31,2012-01-01,653,7,05604,0.00000,
2465425,2012-12-31,2012-01-01,653,7,05615,3.00000,
2465426,2012-12-31,2012-01-01,653,7,05628,0.00000,
2465427,2012-12-31,2012-01-01,653,7,05631,1.00000,
2465428,2012-12-31,2012-01-01,653,7,05642,0.00000,
2465429,2012-12-31,2012-01-01,653,7,05647,0.00000,
2465430,2012-12-31,2012-01-01,653,7,05652,0.00000,
2465431,2012-12-31,2012-01-01,653,7,05656,0.00000,
2465432,2012-12-31,2012-01-01,653,7,05660,0.00000,
2465433,2012-12-31,2012-01-01,653,7,05665,0.00000,
2465434,2012-12-31,2012-01-01,653,7,05664,0.00000,
2465435,2012-12-31,2012-01-01,653,7,05674,1.00000,
2465436,2012-12-31,2012-01-01,653,7,05686,1.00000,
2465437,2012-12-31,2012-01-01,653,7,05042,2.00000,
2465438,2012-12-31,2012-01-01,653,7,05736,0.00000,
2465439,2012-12-31,2012-01-01,653,7,05790,0.00000,
2465440,2012-12-31,2012-01-01,653,7,05819,0.00000,
2465441,2012-12-31,2012-01-01,653,7,05837,5.00000,
2465442,2012-12-31,2012-01-01,653,7,05854,0.00000,
2465443,2012-12-31,2012-01-01,653,7,05856,0.00000,
2465444,2012-12-31,2012-01-01,653,7,05858,0.00000,
2465445,2012-12-31,2012-01-01,653,7,05861,0.00000,
2465446,2012-12-31,2012-01-01,653,7,05873,0.00000,
2465447,2012-12-31,2012-01-01,653,7,05887,2.00000,
2465448,2012-12-31,2012-01-01,653,7,05890,0.00000,
2465449,2012-12-31,2012-01-01,653,7,05893,1.00000,
2465450,2012-12-31,2012-01-01,653,7,05895,0.00000,
2465451,2012-12-31,2012-01-01,653,7,81001,3.00000,
2465452,2012-12-31,2012-01-01,653,7,81065,12.00000,
2465453,2012-12-31,2012-01-01,653,7,81300,0.00000,
2465454,2012-12-31,2012-01-01,653,7,81591,0.00000,
2465455,2012-12-31,2012-01-01,653,7,81736,2.00000,
2465456,2012-12-31,2012-01-01,653,7,81794,6.00000,
2465457,2012-12-31,2012-01-01,653,7,08078,2.00000,
2465458,2012-12-31,2012-01-01,653,7,08001,22.00000,
2465459,2012-12-31,2012-01-01,653,7,08296,0.00000,
2465460,2012-12-31,2012-01-01,653,7,08372,0.00000,
2465461,2012-12-31,2012-01-01,653,7,08421,0.00000,
2465462,2012-12-31,2012-01-01,653,7,08433,1.00000,
