ID_VALDA,FIN_VALDA,INI_VALDA,ID_DATO,ID_UNIDAD,ID_MUN,VAL_VALDA,ID_DEPTO
2564044,2012-10-01,2012-01-01,664,15,,53900.00000,23
2564043,2012-10-01,2012-01-01,664,15,,43971.00000,70
2564042,2012-10-01,2012-01-01,664,15,,66499.00000,54
2564041,2012-10-01,2012-01-01,664,15,,37474.00000,86
2564040,2012-10-01,2012-01-01,664,15,,24145.00000,52
2564039,2012-10-01,2012-01-01,664,15,,70870.00000,47
2564038,2012-10-01,2012-01-01,664,15,,466658.00000,50
2564037,2012-10-01,2012-01-01,664,15,,73001.00000,73
2564036,2012-10-01,2012-01-01,664,15,,136971.00000,20
2564035,2012-10-01,2012-01-01,664,15,,95832.00000,13
2564034,2012-10-01,2012-01-01,664,15,,175196.00000,05
3492,2013-02-03,2012-01-01,664,15,"",12739700.00000,""
3491,2012-12-28,2012-01-01,664,15,"",8001882.00000,""
3490,2012-10-01,2012-01-01,664,15,"",3508552.00000,""
