ID_VALDA,FIN_VALDA,INI_VALDA,ID_DATO,ID_UNIDAD,ID_MUN,VAL_VALDA,ID_DEPTO
1961763,2010-12-31,2010-01-01,384,15,99624,0.00000,
1961762,2010-12-31,2010-01-01,384,15,99524,38.00000,
1961761,2010-12-31,2010-01-01,384,15,99773,2705.00000,
1961760,2010-12-31,2010-01-01,384,15,97889,13.00000,
1961759,2010-12-31,2010-01-01,384,15,97666,14.00000,
1961758,2010-12-31,2010-01-01,384,15,97777,27.00000,
1961757,2010-12-31,2010-01-01,384,15,97511,183.00000,
1961756,2010-12-31,2010-01-01,384,15,97001,424.00000,
1961755,2010-12-31,2010-01-01,384,15,97161,60.00000,
1961754,2010-12-31,2010-01-01,384,15,76403,0.00000,
1961753,2010-12-31,2010-01-01,384,15,76563,0.00000,
1961752,2010-12-31,2010-01-01,384,15,76364,0.00000,
1961751,2010-12-31,2010-01-01,384,15,76233,0.00000,
1961750,2010-12-31,2010-01-01,384,15,76001,0.00000,
1961749,2010-12-31,2010-01-01,384,15,76126,92.00000,
1961748,2010-12-31,2010-01-01,384,15,76109,558.00000,
1961747,2010-12-31,2010-01-01,384,15,76100,15.00000,
1961746,2010-12-31,2010-01-01,384,15,68861,39.00000,
1961745,2010-12-31,2010-01-01,384,15,68773,95.00000,
1961744,2010-12-31,2010-01-01,384,15,68755,0.00000,
1961743,2010-12-31,2010-01-01,384,15,68745,35.00000,
1961742,2010-12-31,2010-01-01,384,15,68720,48.00000,
1961741,2010-12-31,2010-01-01,384,15,68689,0.00000,
1961740,2010-12-31,2010-01-01,384,15,68655,0.00000,
1961739,2010-12-31,2010-01-01,384,15,68615,23.00000,
1961738,2010-12-31,2010-01-01,384,15,68573,27.00000,
1961737,2010-12-31,2010-01-01,384,15,68524,0.00000,
1961736,2010-12-31,2010-01-01,384,15,68385,78.00000,
1961735,2010-12-31,2010-01-01,384,15,68397,0.00000,
1961734,2010-12-31,2010-01-01,384,15,68377,31.00000,
1961733,2010-12-31,2010-01-01,384,15,68324,0.00000,
1961732,2010-12-31,2010-01-01,384,15,68322,0.00000,
1961731,2010-12-31,2010-01-01,384,15,68255,12.00000,
1961730,2010-12-31,2010-01-01,384,15,68250,14.00000,
1961729,2010-12-31,2010-01-01,384,15,68271,0.00000,
1961728,2010-12-31,2010-01-01,384,15,68235,0.00000,
1961727,2010-12-31,2010-01-01,384,15,68211,0.00000,
1961726,2010-12-31,2010-01-01,384,15,68209,0.00000,
1961725,2010-12-31,2010-01-01,384,15,68190,106.00000,
1961724,2010-12-31,2010-01-01,384,15,68176,0.00000,
1961723,2010-12-31,2010-01-01,384,15,68101,165.00000,
1961722,2010-12-31,2010-01-01,384,15,68092,0.00000,
1961721,2010-12-31,2010-01-01,384,15,68020,0.00000,
1961720,2010-12-31,2010-01-01,384,15,86885,241.00000,
1961719,2010-12-31,2010-01-01,384,15,86865,335.00000,
1961718,2010-12-31,2010-01-01,384,15,86760,3.00000,
1961717,2010-12-31,2010-01-01,384,15,86757,136.00000,
1961716,2010-12-31,2010-01-01,384,15,86573,1044.00000,
1961715,2010-12-31,2010-01-01,384,15,86571,623.00000,
1961714,2010-12-31,2010-01-01,384,15,86569,281.00000,
1961713,2010-12-31,2010-01-01,384,15,86568,1551.00000,
1961712,2010-12-31,2010-01-01,384,15,86320,556.00000,
1961711,2010-12-31,2010-01-01,384,15,86001,15.00000,
1961710,2010-12-31,2010-01-01,384,15,54820,0.00000,
1961709,2010-12-31,2010-01-01,384,15,54810,943.00000,
