ID_VALDA,FIN_VALDA,INI_VALDA,ID_DATO,ID_UNIDAD,ID_MUN,VAL_VALDA,ID_DEPTO
2917765,2014-12-31,2014-01-01,587,2,47980,18.30161,""
2917764,2013-12-31,2013-01-01,587,2,47980,26.80112,""
2917763,2012-12-31,2012-01-01,587,2,47980,40.24482,""
2917762,2011-12-31,2011-01-01,587,2,47980,52.04136,""
2917761,2010-12-31,2010-01-01,587,2,47980,45.37815,""
2917760,2009-12-31,2009-01-01,587,2,47980,28.60556,""
2917759,2008-12-31,2008-01-01,587,2,47980,13.47800,""
2917758,2007-12-31,2007-01-01,587,2,47980,5.05425,""
2917757,2006-12-31,2006-01-01,587,2,47980,8.42375,""
2917756,2005-12-31,2005-01-01,587,2,47980,10.15211,""
2917755,2004-12-31,2004-01-01,587,2,47980,28.76432,""
2917754,2014-12-31,2014-01-01,587,2,25899,6.64938,""
2917753,2013-12-31,2013-01-01,587,2,25899,12.68317,""
2917752,2012-12-31,2012-01-01,587,2,25899,7.73196,""
2917751,2011-12-31,2011-01-01,587,2,25899,19.20743,""
2917750,2010-12-31,2010-01-01,587,2,25899,10.65265,""
2917749,2009-12-31,2009-01-01,587,2,25899,12.63755,""
2917748,2008-12-31,2008-01-01,587,2,25899,17.44319,""
2917747,2007-12-31,2007-01-01,587,2,25899,16.78635,""
2917746,2006-12-31,2006-01-01,587,2,25899,20.51665,""
2917745,2005-12-31,2005-01-01,587,2,25899,8.82742,""
2917744,2004-12-31,2004-01-01,587,2,25899,13.73155,""
2917743,2003-12-31,2003-01-01,587,2,25899,11.76990,""
2917742,2014-12-31,2014-01-01,587,2,25898,18.12579,""
2917741,2011-12-31,2011-01-01,587,2,25898,37.14020,""
2917740,2009-12-31,2009-01-01,587,2,25898,18.72309,""
2917739,2007-12-31,2007-01-01,587,2,25898,38.37299,""
2917738,2004-12-31,2004-01-01,587,2,25898,38.97116,""
2917737,2003-12-31,2003-01-01,587,2,25898,19.48558,""
2917736,2012-12-31,2012-01-01,587,2,15897,21.17747,""
2917735,2011-12-31,2011-01-01,587,2,15897,20.88555,""
2917734,2010-12-31,2010-01-01,587,2,15897,20.61856,""
2917733,2008-12-31,2008-01-01,587,2,15897,20.10454,""
2917732,2007-12-31,2007-01-01,587,2,15897,19.65409,""
2917731,2006-12-31,2006-01-01,587,2,15897,38.87269,""
2917730,2004-12-31,2004-01-01,587,2,15897,117.67013,""
2917729,2014-12-31,2014-01-01,587,2,76895,49.12140,""
2917728,2013-12-31,2013-01-01,587,2,76895,49.61436,""
2917727,2012-12-31,2012-01-01,587,2,76895,65.87466,""
2917726,2010-12-31,2010-01-01,587,2,76895,87.60807,""
2917725,2009-12-31,2009-01-01,587,2,76895,113.79735,""
2917724,2008-12-31,2008-01-01,587,2,76895,100.61068,""
2917723,2007-12-31,2007-01-01,587,2,76895,77.21285,""
2917722,2006-12-31,2006-01-01,587,2,76895,78.39970,""
2917721,2005-12-31,2005-01-01,587,2,76895,123.53891,""
2917720,2004-12-31,2004-01-01,587,2,76895,161.55089,""
2917719,2003-12-31,2003-01-01,587,2,76895,73.64820,""
2917718,2014-12-31,2014-01-01,587,2,05895,108.67418,""
2917717,2013-12-31,2013-01-01,587,2,05895,143.38591,""
2917716,2012-12-31,2012-01-01,587,2,05895,20.26069,""
2917715,2011-12-31,2011-01-01,587,2,05895,82.11304,""
2917714,2010-12-31,2010-01-01,587,2,05895,65.86930,""
2917713,2009-12-31,2009-01-01,587,2,05895,49.16248,""
2917712,2008-12-31,2008-01-01,587,2,05895,88.97430,""
2917711,2007-12-31,2007-01-01,587,2,05895,31.26303,""
2917710,2006-12-31,2006-01-01,587,2,05895,63.74163,""
2917709,2005-12-31,2005-01-01,587,2,05895,32.79047,""
2917708,2004-12-31,2004-01-01,587,2,05895,7.28677,""
2917707,2003-12-31,2003-01-01,587,2,05895,10.93016,""
2917706,2013-12-31,2013-01-01,587,2,47960,11.42988,""
2917705,2011-12-31,2011-01-01,587,2,47960,195.69472,""
2917704,2014-12-31,2014-01-01,587,2,68895,11.14951,""
2917703,2011-12-31,2011-01-01,587,2,68895,11.06439,""
2917702,2008-12-31,2008-01-01,587,2,68895,10.99143,""
2917701,2006-12-31,2006-01-01,587,2,68895,11.02414,""
2917700,2005-12-31,2005-01-01,587,2,68895,11.02414,""
2917699,2003-12-31,2003-01-01,587,2,68895,44.09657,""
2917698,2012-12-31,2012-01-01,587,2,13894,8.78503,""
2917697,2011-12-31,2011-01-01,587,2,13894,8.83314,""
2917696,2010-12-31,2010-01-01,587,2,13894,8.88178,""
2917695,2009-12-31,2009-01-01,587,2,13894,8.92379,""
2917694,2005-12-31,2005-01-01,587,2,13894,36.20237,""
2917693,2004-12-31,2004-01-01,587,2,13894,45.25296,""
2917692,2003-12-31,2003-01-01,587,2,13894,307.72015,""
2917691,2014-12-31,2014-01-01,587,2,76892,55.93086,""
2917690,2013-12-31,2013-01-01,587,2,76892,62.63814,""
2917689,2012-12-31,2012-01-01,587,2,76892,61.21405,""
