ID_VALDA,FIN_VALDA,INI_VALDA,ID_DATO,ID_UNIDAD,ID_MUN,VAL_VALDA,ID_DEPTO
1827658,2008-12-31,2008-01-01,588,2,05001,0.10600,
1827657,2008-12-31,2008-01-01,588,2,05266,0.00600,
1827656,2008-12-31,2008-01-01,588,2,11001,0.09800,
1827655,2008-12-31,2008-01-01,588,2,25001,0.00000,
1827654,2008-12-31,2008-01-01,588,2,05631,0.08300,
1827653,2008-12-31,2008-01-01,588,2,05360,0.16400,
1827652,2008-12-31,2008-01-01,588,2,25817,0.12600,
1827651,2008-12-31,2008-01-01,588,2,25175,0.13500,
1827650,2008-12-31,2008-01-01,588,2,25799,0.20900,
1827649,2008-12-31,2008-01-01,588,2,05321,0.21300,
1827648,2008-12-31,2008-01-01,588,2,68001,0.23800,
1827647,2008-12-31,2008-01-01,588,2,05615,0.22600,
1827646,2008-12-31,2008-01-01,588,2,25758,0.11600,
1827645,2008-12-31,2008-01-01,588,2,17001,0.24900,
1827644,2008-12-31,2008-01-01,588,2,5237,0.25400,
1827643,2008-12-31,2008-01-01,588,2,76243,0.69900,
1827642,2008-12-31,2008-01-01,588,2,25899,0.18600,
1827641,2008-12-31,2008-01-01,588,2,76250,0.73400,
1827640,2008-12-31,2008-01-01,588,2,25214,0.19100,
1827639,2008-12-31,2008-01-01,588,2,68276,0.22300,
1827638,2008-12-31,2008-01-01,588,2,63001,0.29500,
1827637,2008-12-31,2008-01-01,588,2,05129,0.24700,
1827636,2008-12-31,2008-01-01,588,2,05380,0.23100,
1827635,2008-12-31,2008-01-01,588,2,05088,0.23700,
1827634,2008-12-31,2008-01-01,588,2,05212,0.31600,
1827633,2008-12-31,2008-01-01,588,2,85440,0.33400,
1827632,2008-12-31,2008-01-01,588,2,73001,0.33600,
1827631,2008-12-31,2008-01-01,588,2,25286,0.16100,
1827630,2008-12-31,2008-01-01,588,2,15001,0.14700,
1827629,2008-12-31,2008-01-01,588,2,25126,0.17600,
1827628,2008-12-31,2008-01-01,588,2,41001,0.34200,
1827627,2008-12-31,2008-01-01,588,2,66001,0.37200,
1827626,2008-12-31,2008-01-01,588,2,66170,0.35300,
1827625,2008-12-31,2008-01-01,588,2,25473,0.20700,
1827624,2008-12-31,2008-01-01,588,2,05376,0.27300,
1827623,2008-12-31,2008-01-01,588,2,25430,0.20700,
1827622,2008-12-31,2008-01-01,588,2,05308,0.18200,
1827621,2008-12-31,2008-01-01,588,2,50150,0.36100,
1827620,2008-12-31,2008-01-01,588,2,08001,0.26900,
1827619,2008-12-31,2008-01-01,588,2,76246,0.63000,
1827618,2008-12-31,2008-01-01,588,2,25307,0.22600,
1827617,2008-12-31,2008-01-01,588,2,88564,0.19900,
