ID_VALDA,FIN_VALDA,INI_VALDA,ID_DATO,ID_UNIDAD,ID_MUN,VAL_VALDA,ID_DEPTO
2745049,2014-06-30,2014-01-01,654,7,47980,3.00000,
2745048,2014-06-30,2014-01-01,654,7,25899,3.00000,
2745047,2014-06-30,2014-01-01,654,7,25898,1.00000,
2745046,2014-06-30,2014-01-01,654,7,76895,9.00000,
2745045,2014-06-30,2014-01-01,654,7,05895,7.00000,
2745044,2014-06-30,2014-01-01,654,7,68895,1.00000,
2745043,2014-06-30,2014-01-01,654,7,76892,32.00000,
2745042,2014-06-30,2014-01-01,654,7,76890,6.00000,
2745041,2014-06-30,2014-01-01,654,7,85001,15.00000,
2745040,2014-06-30,2014-01-01,654,7,05893,3.00000,
2745039,2014-06-30,2014-01-01,654,7,05887,10.00000,
2745038,2014-06-30,2014-01-01,654,7,25885,1.00000,
2745037,2014-06-30,2014-01-01,654,7,17877,1.00000,
2745036,2014-06-30,2014-01-01,654,7,50711,5.00000,
2745035,2014-06-30,2014-01-01,654,7,50001,62.00000,
2745034,2014-06-30,2014-01-01,654,7,44874,1.00000,
2745033,2014-06-30,2014-01-01,654,7,17873,2.00000,
2745032,2014-06-30,2014-01-01,654,7,86885,4.00000,
2745031,2014-06-30,2014-01-01,654,7,19845,3.00000,
2745030,2014-06-30,2014-01-01,654,7,54874,8.00000,
2745029,2014-06-30,2014-01-01,654,7,25843,6.00000,
2745028,2014-06-30,2014-01-01,654,7,76869,1.00000,
2745027,2014-06-30,2014-01-01,654,7,17867,1.00000,
2745026,2014-06-30,2014-01-01,654,7,05861,1.00000,
2745025,2014-06-30,2014-01-01,654,7,25506,1.00000,
2745024,2014-06-30,2014-01-01,654,7,68861,2.00000,
2745023,2014-06-30,2014-01-01,654,7,18860,2.00000,
2745022,2014-06-30,2014-01-01,654,7,20001,36.00000,
2745021,2014-06-30,2014-01-01,654,7,86865,3.00000,
2745020,2014-06-30,2014-01-01,654,7,68855,1.00000,
2745019,2014-06-30,2014-01-01,654,7,05847,2.00000,
2745018,2014-06-30,2014-01-01,654,7,44847,2.00000,
2745017,2014-06-30,2014-01-01,654,7,27810,1.00000,
2745016,2014-06-30,2014-01-01,654,7,25845,1.00000,
2745015,2014-06-30,2014-01-01,654,7,76845,2.00000,
2745014,2014-06-30,2014-01-01,654,7,15839,1.00000,
2745013,2014-06-30,2014-01-01,654,7,05837,22.00000,
2745012,2014-06-30,2014-01-01,654,7,13838,2.00000,
2745011,2014-06-30,2014-01-01,654,7,13836,8.00000,
2745010,2014-06-30,2014-01-01,654,7,52838,4.00000,
2745009,2014-06-30,2014-01-01,654,7,15001,5.00000,
2745008,2014-06-30,2014-01-01,654,7,76834,57.00000,
2745007,2014-06-30,2014-01-01,654,7,08832,1.00000,
2745006,2014-06-30,2014-01-01,654,7,76828,3.00000,
2745005,2014-06-30,2014-01-01,654,7,85430,1.00000,
2745004,2014-06-30,2014-01-01,654,7,76823,1.00000,
2745003,2014-06-30,2014-01-01,654,7,19821,1.00000,
2745002,2014-06-30,2014-01-01,654,7,13810,7.00000,
2745001,2014-06-30,2014-01-01,654,7,19809,1.00000,
