ID_VALDA,FIN_VALDA,INI_VALDA,ID_DATO,ID_UNIDAD,ID_MUN,VAL_VALDA,ID_DEPTO
2745402,2014-06-30,2014-01-01,642,7,25899,14.00000,
2745401,2014-06-30,2014-01-01,642,7,76895,1.00000,
2745400,2014-06-30,2014-01-01,642,7,76892,1.00000,
2745399,2014-06-30,2014-01-01,642,7,85001,4.00000,
2745398,2014-06-30,2014-01-01,642,7,50001,33.00000,
2745397,2014-06-30,2014-01-01,642,7,85440,1.00000,
2745396,2014-06-30,2014-01-01,642,7,86885,1.00000,
2745395,2014-06-30,2014-01-01,642,7,19845,1.00000,
2745394,2014-06-30,2014-01-01,642,7,54874,3.00000,
2745393,2014-06-30,2014-01-01,642,7,15407,1.00000,
2745392,2014-06-30,2014-01-01,642,7,20001,10.00000,
2745391,2014-06-30,2014-01-01,642,7,44847,1.00000,
2745390,2014-06-30,2014-01-01,642,7,52838,1.00000,
2745389,2014-06-30,2014-01-01,642,7,15001,3.00000,
2745388,2014-06-30,2014-01-01,642,7,76834,2.00000,
2745387,2014-06-30,2014-01-01,642,7,08832,1.00000,
2745386,2014-06-30,2014-01-01,642,7,15820,1.00000,
2745385,2014-06-30,2014-01-01,642,7,54810,1.00000,
2745384,2014-06-30,2014-01-01,642,7,15806,1.00000,
2745383,2014-06-30,2014-01-01,642,7,15804,1.00000,
2745382,2014-06-30,2014-01-01,642,7,25799,1.00000,
2745381,2014-06-30,2014-01-01,642,7,81794,3.00000,
2745380,2014-06-30,2014-01-01,642,7,25785,1.00000,
2745379,2014-06-30,2014-01-01,642,7,25772,2.00000,
2745378,2014-06-30,2014-01-01,642,7,19780,1.00000,
2745377,2014-06-30,2014-01-01,642,7,25758,1.00000,
2745376,2014-06-30,2014-01-01,642,7,08758,10.00000,
2745375,2014-06-30,2014-01-01,642,7,15759,3.00000,
2745374,2014-06-30,2014-01-01,642,7,25754,28.00000,
2745373,2014-06-30,2014-01-01,642,7,47745,1.00000,
2745372,2014-06-30,2014-01-01,642,7,70001,1.00000,
2745371,2014-06-30,2014-01-01,642,7,00999,6.00000,
2745370,2014-06-30,2014-01-01,642,7,25740,2.00000,
2745369,2014-06-30,2014-01-01,642,7,76736,3.00000,
2745368,2014-06-30,2014-01-01,642,7,25736,1.00000,
2745367,2014-06-30,2014-01-01,642,7,81736,2.00000,
2745366,2014-06-30,2014-01-01,642,7,52720,1.00000,
2745365,2014-06-30,2014-01-01,642,7,66687,1.00000,
2745364,2014-06-30,2014-01-01,642,7,76001,66.00000,
2745363,2014-06-30,2014-01-01,642,7,19698,3.00000,
2745362,2014-06-30,2014-01-01,642,7,15686,1.00000,
2745361,2014-06-30,2014-01-01,642,7,13683,1.00000,
2745360,2014-06-30,2014-01-01,642,7,66682,4.00000,
2745359,2014-06-30,2014-01-01,642,7,47001,19.00000,
2745358,2014-06-30,2014-01-01,642,7,18753,1.00000,
2745357,2014-06-30,2014-01-01,642,7,52693,1.00000,
2745356,2014-06-30,2014-01-01,642,7,73678,1.00000,
2745355,2014-06-30,2014-01-01,642,7,13657,2.00000,
2745354,2014-06-30,2014-01-01,642,7,17665,1.00000,
2745353,2014-06-30,2014-01-01,642,7,18610,1.00000,
2745352,2014-06-30,2014-01-01,642,7,68684,1.00000,
2745351,2014-06-30,2014-01-01,642,7,05649,1.00000,
2745350,2014-06-30,2014-01-01,642,7,88001,1.00000,
2745349,2014-06-30,2014-01-01,642,7,52835,1.00000,
2745348,2014-06-30,2014-01-01,642,7,52678,1.00000,
2745347,2014-06-30,2014-01-01,642,7,73671,1.00000,
2745346,2014-06-30,2014-01-01,642,7,23660,1.00000,
2745345,2014-06-30,2014-01-01,642,7,08634,1.00000,
2745344,2014-06-30,2014-01-01,642,7,73624,1.00000,
2745343,2014-06-30,2014-01-01,642,7,76622,1.00000,
2745342,2014-06-30,2014-01-01,642,7,05615,1.00000,
2745341,2014-06-30,2014-01-01,642,7,44001,1.00000,
2745340,2014-06-30,2014-01-01,642,7,76616,1.00000,
2745339,2014-06-30,2014-01-01,642,7,15600,1.00000,
2745338,2014-06-30,2014-01-01,642,7,63594,1.00000,
2745337,2014-06-30,2014-01-01,642,7,27001,9.00000,
2745336,2014-06-30,2014-01-01,642,7,73585,2.00000,
2745335,2014-06-30,2014-01-01,642,7,52585,1.00000,
2745334,2014-06-30,2014-01-01,642,7,05591,1.00000,
2745333,2014-06-30,2014-01-01,642,7,50590,1.00000,
2745332,2014-06-30,2014-01-01,642,7,86573,2.00000,
2745331,2014-06-30,2014-01-01,642,7,86571,1.00000,
2745330,2014-06-30,2014-01-01,642,7,50450,2.00000,
2745329,2014-06-30,2014-01-01,642,7,08573,3.00000,
2745328,2014-06-30,2014-01-01,642,7,86569,1.00000,
2745327,2014-06-30,2014-01-01,642,7,66572,2.00000,
2745326,2014-06-30,2014-01-01,642,7,85263,1.00000,
2745325,2014-06-30,2014-01-01,642,7,19001,6.00000,
2745324,2014-06-30,2014-01-01,642,7,52540,1.00000,
2745323,2014-06-30,2014-01-01,642,7,73555,1.00000,
2745322,2014-06-30,2014-01-01,642,7,41551,2.00000,
2745321,2014-06-30,2014-01-01,642,7,66001,25.00000,
2745320,2014-06-30,2014-01-01,642,7,52001,11.00000,
2745319,2014-06-30,2014-01-01,642,7,54518,2.00000,
2745318,2014-06-30,2014-01-01,642,7,73520,1.00000,
2745317,2014-06-30,2014-01-01,642,7,76520,7.00000,
2745316,2014-06-30,2014-01-01,642,7,17524,3.00000,
2745315,2014-06-30,2014-01-01,642,7,15516,1.00000,
2745314,2014-06-30,2014-01-01,642,7,25513,1.00000,
2745313,2014-06-30,2014-01-01,642,7,54498,1.00000,
2745312,2014-06-30,2014-01-01,642,7,76497,1.00000,
2745311,2014-06-30,2014-01-01,642,7,17495,1.00000,
2745310,2014-06-30,2014-01-01,642,7,41001,17.00000,
2745309,2014-06-30,2014-01-01,642,7,05490,1.00000,
2745308,2014-06-30,2014-01-01,642,7,05495,1.00000,
2745307,2014-06-30,2014-01-01,642,7,00000,18.00000,
2745306,2014-06-30,2014-01-01,642,7,23001,3.00000,
2745305,2014-06-30,2014-01-01,642,7,19455,2.00000,
2745304,2014-06-30,2014-01-01,642,7,50330,1.00000,
2745303,2014-06-30,2014-01-01,642,7,05001,81.00000,
2745302,2014-06-30,2014-01-01,642,7,66440,1.00000,
2745301,2014-06-30,2014-01-01,642,7,13442,1.00000,
2745300,2014-06-30,2014-01-01,642,7,17001,16.00000,
2745299,2014-06-30,2014-01-01,642,7,08433,1.00000,
2745298,2014-06-30,2014-01-01,642,7,68432,1.00000,
2745297,2014-06-30,2014-01-01,642,7,44430,4.00000,
2745296,2014-06-30,2014-01-01,642,7,13430,1.00000,
2745295,2014-06-30,2014-01-01,642,7,25430,8.00000,
2745294,2014-06-30,2014-01-01,642,7,25426,1.00000,
2745293,2014-06-30,2014-01-01,642,7,54405,3.00000,
2745292,2014-06-30,2014-01-01,642,7,73411,2.00000,
2745291,2014-06-30,2014-01-01,642,7,91001,1.00000,
2745290,2014-06-30,2014-01-01,642,7,66400,2.00000,
2745289,2014-06-30,2014-01-01,642,7,76403,2.00000,
2745288,2014-06-30,2014-01-01,642,7,76400,4.00000,
2745287,2014-06-30,2014-01-01,642,7,63401,1.00000,
2745286,2014-06-30,2014-01-01,642,7,05390,1.00000,
2745285,2014-06-30,2014-01-01,642,7,20621,2.00000,
2745284,2014-06-30,2014-01-01,642,7,05376,1.00000,
2745283,2014-06-30,2014-01-01,642,7,05364,1.00000,
2745282,2014-06-30,2014-01-01,642,7,76364,1.00000,
2745281,2014-06-30,2014-01-01,642,7,05360,2.00000,
2745280,2014-06-30,2014-01-01,642,7,52356,1.00000,
2745279,2014-06-30,2014-01-01,642,7,73001,14.00000,
2745278,2014-06-30,2014-01-01,642,7,73349,1.00000,
2745277,2014-06-30,2014-01-01,642,7,05347,1.00000,
2745276,2014-06-30,2014-01-01,642,7,66318,1.00000,
2745275,2014-06-30,2014-01-01,642,7,25322,1.00000,
2745274,2014-06-30,2014-01-01,642,7,19318,1.00000,
2745273,2014-06-30,2014-01-01,642,7,73319,1.00000,
2745272,2014-06-30,2014-01-01,642,7,50318,1.00000,
2745271,2014-06-30,2014-01-01,642,7,25320,2.00000,
2745270,2014-06-30,2014-01-01,642,7,76111,2.00000,
2745269,2014-06-30,2014-01-01,642,7,19300,1.00000,
2745268,2014-06-30,2014-01-01,642,7,25307,10.00000,
2745267,2014-06-30,2014-01-01,642,7,70235,1.00000,
2745266,2014-06-30,2014-01-01,642,7,08296,2.00000,
2745265,2014-06-30,2014-01-01,642,7,25295,2.00000,
2745264,2014-06-30,2014-01-01,642,7,25290,5.00000,
2745263,2014-06-30,2014-01-01,642,7,25286,5.00000,
2745262,2014-06-30,2014-01-01,642,7,68276,2.00000,
2745261,2014-06-30,2014-01-01,642,7,18001,9.00000,
2745260,2014-06-30,2014-01-01,642,7,73275,2.00000,
2745259,2014-06-30,2014-01-01,642,7,63272,1.00000,
2745258,2014-06-30,2014-01-01,642,7,25269,5.00000,
2745257,2014-06-30,2014-01-01,642,7,73268,2.00000,
2745256,2014-06-30,2014-01-01,642,7,05266,3.00000,
2745255,2014-06-30,2014-01-01,642,7,76250,1.00000,
2745254,2014-06-30,2014-01-01,642,7,05250,1.00000,
2745253,2014-06-30,2014-01-01,642,7,15238,1.00000,
2745252,2014-06-30,2014-01-01,642,7,66170,13.00000,
2745251,2014-06-30,2014-01-01,642,7,05237,1.00000,
2745250,2014-06-30,2014-01-01,642,7,44090,1.00000,
2745249,2014-06-30,2014-01-01,642,7,76233,2.00000,
2745248,2014-06-30,2014-01-01,642,7,99773,5.00000,
2745247,2014-06-30,2014-01-01,642,7,54001,51.00000,
2745246,2014-06-30,2014-01-01,642,7,15218,1.00000,
2745245,2014-06-30,2014-01-01,642,7,25214,4.00000,
2745244,2014-06-30,2014-01-01,642,7,70215,1.00000,
2745243,2014-06-30,2014-01-01,642,7,63212,1.00000,
2745242,2014-06-30,2014-01-01,642,7,05212,2.00000,
2745241,2014-06-30,2014-01-01,642,7,47189,3.00000,
2745240,2014-06-30,2014-01-01,642,7,15236,1.00000,
2745239,2014-06-30,2014-01-01,642,7,15176,1.00000,
2745238,2014-06-30,2014-01-01,642,7,17174,8.00000,
2745237,2014-06-30,2014-01-01,642,7,25175,5.00000,
2745236,2014-06-30,2014-01-01,642,7,68167,1.00000,
2745235,2014-06-30,2014-01-01,642,7,05154,1.00000,
2745234,2014-06-30,2014-01-01,642,7,76147,12.00000,
2745233,2014-06-30,2014-01-01,642,7,13001,16.00000,
2745232,2014-06-30,2014-01-01,642,7,19142,2.00000,
2745231,2014-06-30,2014-01-01,642,7,19137,1.00000,
2745230,2014-06-30,2014-01-01,642,7,63130,5.00000,
2745229,2014-06-30,2014-01-01,642,7,95015,1.00000,
2745228,2014-06-30,2014-01-01,642,7,25126,3.00000,
2745227,2014-06-30,2014-01-01,642,7,73124,2.00000,
2745226,2014-06-30,2014-01-01,642,7,54125,1.00000,
2745225,2014-06-30,2014-01-01,642,7,25120,1.00000,
2745224,2014-06-30,2014-01-01,642,7,52110,1.00000,
2745223,2014-06-30,2014-01-01,642,7,19110,1.00000,
2745222,2014-06-30,2014-01-01,642,7,76109,18.00000,
2745221,2014-06-30,2014-01-01,642,7,68001,2.00000,
2745220,2014-06-30,2014-01-01,642,7,20060,1.00000,
2745219,2014-06-30,2014-01-01,642,7,76100,1.00000,
2745218,2014-06-30,2014-01-01,642,7,11001,1078.00000,
2745217,2014-06-30,2014-01-01,642,7,05088,4.00000,
2745216,2014-06-30,2014-01-01,642,7,15087,1.00000,
2745215,2014-06-30,2014-01-01,642,7,66088,1.00000,
2745214,2014-06-30,2014-01-01,642,7,08001,17.00000,
2745213,2014-06-30,2014-01-01,642,7,68081,3.00000,
2745212,2014-06-30,2014-01-01,642,7,05079,1.00000,
2745211,2014-06-30,2014-01-01,642,7,52079,1.00000,
2745210,2014-06-30,2014-01-01,642,7,27075,1.00000,
2745209,2014-06-30,2014-01-01,642,7,63001,8.00000,
2745208,2014-06-30,2014-01-01,642,7,25053,2.00000,
2745207,2014-06-30,2014-01-01,642,7,81001,3.00000,
2745206,2014-06-30,2014-01-01,642,7,05045,2.00000,
